îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,1,46095864,274202,276174,278471,281139,284208,287719,291742,296323,301441,307056,313079,319348,325724,332129,338392,344403,350615,357902,366584,376403,387242,398393,409444,420207,429978,438261,445072,450682,455366,459003,461356,462717,463230,463011,462336,462502,464469,463916,459455,476410,499310,497642,516993,540587,552470,574537,586348,585207,595133,595813,608244,611154,611945,619643,615215,608301,607698,624429,623475,633774,639206,645836,636089,638619,631219,625062,624459,614341,592740,588930,575375,577216,576999,584289,587382,583919,590466,595539,587326,571000,558334,562708,554643,549919,537198,531792,518568,509637,475314,424592,368781,314983,268332,222813,185111,117279,115130,83497,61112,43048,29668,20232,13483,8229,4846,6578
2062,1,45644460,272477,274284,276320,278633,281281,284333,287857,291917,296545,301716,307373,313410,319679,326088,332482,338710,345180,352724,361623,371617,382589,393844,404988,415842,425747,434230,441342,447370,452528,456818,460138,462215,463346,463675,463254,462361,462354,464243,463686,459243,476184,499041,497343,516665,540226,552064,574051,585772,584559,594393,594965,607247,610010,610665,618221,613677,606639,605868,622349,621175,631201,636361,642695,632705,634895,627165,620627,619563,609016,587061,582693,568646,569767,568784,575110,577199,572745,577982,581609,572103,554566,540434,542532,532299,524918,509539,500707,484096,471078,434388,383025,327853,275518,230563,187755,152697,94510,90431,63776,45291,30894,20583,13549,8705,5116,6531
2063,1,45192311,270836,272559,274430,276481,278773,281404,284469,288030,292136,296816,302027,307698,313735,320035,326435,332795,339474,347257,356392,366590,377726,389112,400365,411317,421325,429958,437284,443623,449204,453973,457949,460996,462844,463793,463919,463281,462215,462130,464014,463474,459027,475930,498744,497031,516323,539833,551601,573492,585130,583838,593555,593998,606120,608743,609274,616687,612013,604826,603865,620071,618672,628413,633290,639302,629045,630849,622750,615799,614234,603226,580891,575930,561363,561714,559912,565209,566229,560719,564557,566639,555752,536912,521197,520838,508282,498098,479982,467676,447746,430817,392168,340811,287046,236977,194496,155058,123205,74334,69172,47337,32555,21468,13806,8761,5421,6677
2064,1,44740520,269206,270919,272705,274590,276620,278896,281539,284640,288246,292403,297122,302347,308017,314085,320376,326743,333546,341518,350869,361288,372617,384168,395555,406622,416740,425493,432983,439545,445442,450640,455098,458805,461625,463292,464038,463948,463136,461992,461904,463803,463258,458784,475648,498434,496705,515951,539384,551068,572869,584415,583022,592598,592903,604871,607367,607774,615028,610198,602842,601671,617591,615961,625404,629973,635632,625067,626442,617942,610543,608438,596933,574199,568608,553485,553014,550340,554541,554422,547784,550126,550556,538185,517937,500507,497512,482508,469424,448557,432821,409760,389243,349243,298667,247139,200121,160809,125264,97032,56939,51418,34078,22658,14423,8942,5465,6954
2065,1,44290198,267513,269289,271064,272864,274728,276742,279030,281708,284854,288509,292705,297436,302660,308361,314420,320678,327480,335555,345071,355690,367230,378973,390530,401738,411984,420864,428487,435223,441349,446867,451758,455950,459432,462073,463539,464068,463804,462915,461769,461696,463590,463015,458515,475355,498110,496350,515525,538868,550475,572175,583605,582089,591514,591691,603514,605884,606152,613219,608211,600668,599282,614905,613033,622153,626385,631643,620734,621643,612708,604825,602139,590108,566951,560686,544973,543624,540023,543055,541718,533876,534618,533273,519298,497524,478257,472473,454939,438920,415374,396368,370498,346928,306336,257398,208922,165647,130067,98781,74428,42387,37073,23756,15248,9357,5587,7151
2066,1,43842440,265702,267597,269434,271223,273002,274850,276875,279197,281920,285114,288807,293014,297744,302998,308689,314716,321402,329452,339047,349814,361541,373495,385250,396635,407036,416061,423827,430705,437011,442762,447977,452604,456574,459878,462320,463570,463926,463584,462692,461563,461485,463349,462746,458235,475049,497757,495944,515036,538292,549813,571388,582679,581033,590314,590373,602051,604279,604382,611237,606035,598301,596694,612003,609870,618636,622484,627297,616014,616417,607012,598610,595304,582713,559108,552122,535783,533501,528912,530695,528057,518928,517949,514688,498977,475568,454364,445677,425594,406687,380642,358655,330492,304579,264262,217821,173124,134139,102700,75874,55487,30608,25884,16012,9908,5856,7344
2067,1,43398283,263737,265786,267742,269592,271360,273123,274982,277041,279407,282177,285408,289112,293318,298077,303320,308980,315427,323338,332881,343708,355569,367711,379682,391273,401866,411066,418992,426022,432476,438411,443863,448818,453225,457019,460126,462353,463429,463708,463363,462488,461354,461248,463082,462466,457942,474715,497354,495478,514491,537651,549063,570489,581630,579862,589009,588953,600468,602528,602443,609066,603664,595736,593899,608869,606448,614813,618234,622562,610873,610729,600820,591864,587898,574709,550627,542874,525872,522597,516953,517401,513370,502857,500022,494690,477115,451982,428784,417140,394567,372924,344677,320187,290405,262998,223859,180695,140359,106049,78991,56645,40127,21403,17473,10421,6211,7625
2068,1,42958671,261594,263821,265930,267899,269729,271480,273254,275147,277250,279662,282468,285710,289412,293645,298394,303607,309679,317328,326704,337459,349364,361638,373803,385618,396434,405845,413961,421163,427774,433863,439502,444697,449434,453668,457266,460160,462214,463213,463488,463160,462280,461118,460985,462804,462173,457624,474334,496891,494957,513883,536924,548205,569469,580467,578590,587603,587416,598741,600609,600319,606701,601096,592966,590880,605477,602726,610646,613602,617405,605278,604544,594098,584553,579878,566051,541465,532898,515195,510859,504088,503105,497577,485570,480728,473168,453622,426720,401527,386946,362040,337930,307953,281595,250995,223012,185905,146668,111105,81675,59055,41025,28101,14471,11390,6542,8008
2069,1,42524414,259264,261678,263965,266087,268035,269848,271611,273419,275354,277503,279951,282767,286006,289735,293958,298676,304293,311545,320632,331198,343014,355328,367630,379648,390706,400360,408705,416108,422896,429147,434944,440329,445309,449875,453915,457302,460023,462000,462995,463287,462954,462046,460858,460710,462514,461855,457260,473895,496373,494377,513193,536091,547233,568338,579203,577219,586080,585738,596848,598507,598004,604138,598321,589974,587612,601789,598671,606104,608556,611790,599192,597829,586811,576633,571201,556694,531580,522148,503697,498227,490250,487730,480586,466963,459961,450036,428450,399788,372670,355271,328299,302161,271068,243606,213047,185399,151069,116241,85681,61148,42833,28774,19029,9448,7162,8438
2070,1,42096155,256750,259349,261821,264120,266222,268154,269978,271774,273624,275606,277789,280247,283060,286325,290043,294236,299351,306127,314790,325043,336651,348870,361216,373379,384657,394576,403182,410825,417821,424254,430218,435763,440936,445747,450121,453951,457167,459811,461784,462796,463083,462722,461787,460586,460424,462198,461491,456840,473406,495796,493718,512403,535147,546154,567110,577840,575734,584419,583900,594774,596215,595496,601369,595323,586734,584057,597768,594250,601156,603063,605683,592583,590547,578915,568062,561821,546597,520925,510570,491323,484639,475365,471186,462294,446930,437633,425240,401600,371257,342374,322384,293776,266195,234714,206978,177301,150828,119874,89758,64235,44414,30086,19514,12443,5950,9069
2071,1,41671132,254057,256834,259490,261976,264255,266340,268283,270141,271979,273874,275890,278083,280537,283376,286630,290318,294901,301156,309316,319121,330395,342399,354651,366865,378305,388467,397357,405274,412517,419164,425313,431028,436364,441369,445991,450157,453818,456957,459597,461586,462592,462851,462463,461515,460301,460111,461835,461068,456369,472856,495137,492960,511502,534094,544975,565778,576357,574105,582588,581874,592501,593719,592772,598362,592060,583192,580162,593362,589407,595740,597054,599015,585378,582615,570324,558749,551647,535659,509393,498048,477945,469949,459269,453283,442497,425274,413565,398641,372993,341131,310737,288541,258865,230549,199474,172297,144282,119721,92595,67316,46674,31209,20412,12765,7839,8695
2072,1,41248923,251199,254140,256974,259644,262109,264372,266468,268444,270344,272227,274157,276182,278371,280850,283678,286901,290974,296679,304293,313572,324376,336037,348073,360197,371705,382052,391206,399419,406943,413843,420210,426114,431622,436793,441611,446027,450025,453609,456744,459400,461383,462361,462592,462191,461230,459987,459748,461412,460592,455839,472227,494376,492093,510495,532941,543695,564325,574725,572306,580566,579650,590020,591003,589807,595082,588486,579302,575885,588526,584096,589804,590481,591731,577515,573970,560975,548631,540608,523801,496900,484487,463459,454036,441819,433872,421056,401886,387696,370244,342726,309609,278117,254252,224201,195934,166050,140210,114525,92477,69443,48912,32797,21173,13352,8042,9610
2073,1,40830154,248191,251281,254279,257126,259776,262225,264499,266629,268646,270591,272508,274447,276468,278682,281149,283946,287549,292728,299770,308481,318737,329915,341606,353516,364949,375387,384746,393235,401065,408251,414875,421001,426702,432047,437032,441647,445896,449818,453398,456547,459198,461151,462102,462319,461905,460915,459624,459327,460935,460057,455232,471501,493506,491124,509393,531688,542299,562728,572925,570320,578348,577223,587321,588048,586575,591490,584561,575031,571191,583222,578276,583311,583301,583782,568946,564560,550816,537652,528640,510954,483370,469802,447765,436785,422899,412849,397900,376747,360079,340201,311057,277108,245067,220206,190539,163104,135127,111293,88463,69354,50458,34370,22251,13851,8412,10264
2074,1,40415199,245050,248272,251418,254429,257257,259891,262351,264658,266830,268892,270870,272796,274731,276776,278978,281415,284588,289283,295778,303896,313562,324180,335383,346947,358180,368564,378033,386743,394856,402354,409270,415657,421582,427122,432284,437068,441517,445691,449608,453202,456346,458967,460893,461829,462033,461589,460552,459203,458853,460400,459445,454532,470671,492534,490063,508195,530323,540763,560964,570936,568140,575926,574582,584384,584824,583033,587545,580251,570345,566044,577410,571909,576218,575466,575120,559619,554337,539794,525750,515675,497042,468719,453894,430752,418080,402408,390144,373011,349910,330860,308765,278403,244177,212250,187143,158613,132729,107258,85967,66344,50394,35456,23318,14555,8726,10859
2075,1,40004198,241793,245130,248408,251567,254559,257371,260016,262509,264857,267073,269169,271156,273078,275037,277070,279242,282051,286303,292297,299849,308901,318917,329553,340627,351524,361727,371163,379995,388336,396125,403358,410042,416231,421997,427356,432319,436939,441314,445483,449415,453003,456118,458710,460621,461543,461718,461226,460130,458729,458319,459787,458738,453731,469744,491471,488911,506890,528821,539069,559017,568754,565761,573291,571708,581180,581293,579144,583213,575522,565204,560403,571053,564955,568478,566927,565691,549484,543243,527844,512855,501634,481976,452847,436648,412306,397822,380277,365740,346440,321517,300287,276351,245319,211480,180382,155786,129074,105355,82850,64472,48206,35411,24055,15253,9170,11381
2076,1,39597097,238441,241872,245264,248555,251695,254672,257495,260172,262707,265099,267348,269453,271436,273382,275330,277332,279873,283751,289287,296321,304789,314177,324202,334705,345120,355006,364278,373089,381561,389585,397114,404118,410607,416640,422228,427390,432192,436738,441108,445291,449217,452776,455862,458440,460336,461228,461353,460803,459654,458196,457709,459079,457930,452838,468729,490316,487656,505455,527164,537197,556881,566373,563173,570424,568574,577671,577416,574875,578460,570335,559572,554232,564109,557366,560043,557634,555447,538488,531217,514897,498891,486429,465655,435641,417949,392328,375944,356490,339687,318328,291807,268764,243511,212469,179728,150158,126774,102454,81380,62134,46846,33874,24024,15735,9610,11940
2077,1,39193684,235015,238519,242005,245409,248681,251806,254794,257650,260368,262947,265372,267631,269732,271739,273673,275589,277959,281560,286708,293269,301202,309995,319384,329271,339120,348538,357509,366169,374627,382788,390558,397863,404676,411011,416869,422262,427265,431993,436535,440918,445095,448991,452522,455593,458155,460021,460864,460930,460326,459120,457585,457005,458271,457028,451859,467627,489056,486274,503870,525334,535144,554549,563782,560356,567297,565141,573818,573159,570189,573246,564651,553410,547492,556531,549095,550862,547535,544332,526567,518188,500878,483769,469957,447963,416986,397698,370752,352428,331096,312123,288913,261174,236825,210903,180568,149613,122194,100628,79139,61032,45148,32918,22981,15715,9913,12518
2078,1,38793634,231537,235092,238650,242148,245534,248791,251928,254948,257843,260606,263217,265652,267907,270032,272028,273932,276212,279634,284494,290656,298101,306347,315132,324377,333614,342479,350996,359365,367678,375831,383744,391294,398411,405074,411236,416902,422138,427069,431792,436346,440724,444871,448739,452255,455310,457842,459658,460441,460454,459791,458508,456881,456200,457368,456041,450797,466426,487671,484750,502121,523326,532903,552012,560962,557284,563871,561371,569588,568488,565050,567534,558434,546680,540137,548272,540093,540887,536578,532281,513652,504079,485696,467388,452101,428780,396781,375826,347561,327323,304229,283282,258584,230137,205112,179237,150313,121750,96992,77729,59351,44346,31724,22333,15033,9901,13026
2079,1,38396556,228032,231612,235221,238791,242271,245643,248911,252079,255139,258079,260874,263495,265927,268206,270319,272284,274551,277877,282549,288411,295445,303193,311425,320059,328656,336918,344894,352818,360846,368861,376770,384467,391834,398804,405296,411270,416780,421944,426869,431605,436154,440503,444622,448474,451974,454999,457481,459236,459965,459918,459178,457802,456076,455301,456380,454968,449638,465104,486142,483067,500201,521134,530465,549250,557886,553918,560109,557232,564945,563364,559419,561284,551643,539336,532122,539284,530313,530063,524700,519226,499666,488800,469249,449629,432741,408003,374960,352318,322803,300762,276117,253544,227855,199320,174316,149205,122320,96640,74920,58294,43125,31161,21523,14609,9471,13300
2080,1,38002025,224528,228107,231740,235360,238913,242379,245761,249061,252269,255372,258344,261149,263767,266223,268491,270574,272900,276206,280773,286439,293164,300492,308218,316293,324280,331910,339294,346684,354273,362007,369782,377480,384998,392219,399022,405329,411149,416589,421747,426685,431415,435935,440255,444359,448196,451665,454640,457061,458761,459430,459305,458472,456996,455178,454317,455307,453799,448364,463646,484454,481220,498106,518750,527811,546239,554517,550223,555980,552690,559853,557749,553259,554459,544232,531333,523398,529518,519700,518328,511831,505088,484521,472248,451420,430375,411772,385565,351505,327221,296609,272971,247131,223413,197343,169394,145108,121418,97092,74649,56188,42357,30303,21141,14079,9204,13186
2081,1,37609612,221054,224602,228232,231877,235480,239019,242496,245909,249248,252499,255635,258617,261419,264061,266506,268744,271186,274545,279084,284640,291160,298172,305472,313036,320464,327491,334251,341056,348114,355412,362911,370479,378001,385377,392434,399055,405210,410960,416394,421565,426497,431198,435690,439995,444083,447889,451308,454222,456588,458228,458818,458598,457664,456095,454194,453249,454136,452513,446958,462036,482602,479205,495827,516154,524917,542940,550818,546166,551448,547709,554274,551608,546531,547010,536156,522622,513919,518921,508195,505615,497894,489778,468114,454305,432088,409521,389127,361447,326466,300668,269201,244315,217763,193497,167714,141010,118085,96377,74998,55984,40827,29763,20559,13830,8870,12948
2082,1,37218912,217637,221126,224726,228367,231995,235584,239134,242642,246094,249476,252759,255905,258884,261710,264342,266757,269351,272821,277406,282928,289331,296134,303114,310247,317165,323638,329801,335987,342462,349234,356300,363596,370990,378373,385588,392466,398938,405024,410768,416214,421379,426282,430956,435432,439722,443779,447535,450893,453752,456056,457617,458111,457790,456762,455110,453126,452084,452850,451094,445406,460269,480580,477012,493346,513324,521746,539318,546757,541714,546477,542250,548170,544900,539189,538893,527366,513157,503634,507433,495730,491848,482803,473193,450328,434850,411151,386999,364786,335700,299975,272885,240941,215282,188603,164445,139612,114750,93731,74445,56245,40678,28688,20193,13449,8713,12604
2083,1,36829563,214308,217709,221248,224859,228484,232098,235697,239278,242824,246319,249732,253025,256169,259172,261988,264591,267360,270975,275664,281227,287591,294274,301042,307852,314338,320306,325921,331514,337373,343564,350106,356972,364097,371356,378581,385619,392351,398754,404835,410591,416030,421167,426043,430701,435162,439420,443428,447124,450426,453224,455448,456912,457304,456888,455775,454039,451961,450803,451429,449527,443703,458341,478381,474625,490641,510224,518265,535341,542300,536831,541031,536279,541504,537580,531188,530058,517815,502887,492485,494987,482232,476940,466454,455214,431043,413779,388540,362792,338801,308459,272256,244238,212308,186454,160285,136891,113612,91084,72401,55831,40869,28584,19463,13209,8473,12310
2084,1,36441255,211090,214378,217829,221379,224973,228585,232209,235839,239458,243045,246572,249996,253286,256454,259447,262235,265189,268972,273800,279461,285862,292505,299151,305748,311912,317451,322565,327613,332881,338458,344423,350767,357465,364456,371559,378612,385507,392171,398568,404660,410410,415821,420931,425791,430433,434864,439073,443020,446661,449902,452619,454747,456107,456403,455900,454703,452872,450680,449389,449861,447808,441844,456244,475987,472022,487677,506820,514444,530977,537412,531481,535073,529757,534230,529602,522479,520458,507453,491754,480405,481509,467615,460790,448731,435720,410157,391023,364236,336949,311309,279956,243675,215214,183879,158459,133428,111397,90180,70356,54298,40567,28718,19393,12732,8322,11999
2085,1,36053745,208009,211160,214496,217958,221492,225073,228695,232349,236016,239676,243295,246832,250254,253568,256726,259692,262828,266788,271776,277571,284068,290747,297352,303827,309779,315001,319691,324240,328965,333953,339304,345072,351251,357817,364656,371590,378501,385329,391988,398396,404481,410203,415587,420681,425526,430138,434519,438669,442561,446141,449302,451922,453945,455207,455416,454828,453534,451589,449267,447828,448141,445933,439822,453961,473377,469171,484423,503082,510250,526191,532056,525628,528566,522640,526302,520919,513017,510043,496218,479693,467324,466914,451781,443282,429515,414608,387600,366564,338290,309606,282542,250567,214718,186395,156271,131908,108580,88422,69659,52765,39454,28506,19483,12686,8021,11732
2086,1,35666870,205082,208077,211276,214623,218069,221590,225181,228833,232524,236232,239922,243552,247086,250532,253838,256968,260279,264412,269569,275519,282146,288921,295565,302000,307834,312847,317223,321351,325578,330024,334787,339944,345549,351597,358013,364685,371481,378327,385149,391818,398220,404277,409972,415341,420420,425234,429798,434120,438215,442046,445545,448609,451125,453050,454223,454345,453658,452248,450172,447706,446115,446264,443892,437621,451471,470517,466040,480851,498981,505651,520947,526197,519236,521465,514884,517673,511485,502750,498751,484047,466631,453159,451103,434615,424299,408702,391806,363355,340452,310839,280997,252882,220791,185965,158409,130086,107343,86186,68301,52241,38339,27723,19340,12745,7992,11402
2087,1,35280547,202322,205149,208192,211401,214732,218165,221697,225317,229004,232736,236474,240175,243803,247361,250798,254077,257549,261848,267169,273282,280061,286968,293710,300185,305982,310882,315054,318870,322677,326626,330849,335419,340413,345889,351790,358042,364579,371310,378150,384983,391645,398019,404050,409730,415083,420131,424897,429402,433670,437704,441456,444859,447819,450236,452071,453155,453176,452373,450830,448608,445994,444246,444221,441670,435221,448743,467378,462603,476931,494483,500611,515210,519797,512260,513727,506442,508298,501249,491620,486518,470867,452487,437814,433963,416004,403740,386226,367298,337472,312826,282116,251499,222830,191225,158044,131867,105860,85204,66573,51223,37959,26940,18809,12651,8029,11199
2088,1,34894784,199736,202388,205262,208315,211509,214827,218270,221830,225486,229213,232975,236724,240423,244074,247624,251034,254651,259101,264578,270849,277787,284847,291724,298300,304143,309013,313075,316690,320186,323716,327442,331473,335882,340749,346078,351818,357937,364411,371136,377986,384812,391448,397795,403810,409474,414798,419798,424506,428957,433164,437120,440775,444074,446936,449262,451007,451990,451892,450954,449263,446893,444126,442213,441998,439248,432591,445749,463931,458832,472631,489554,495098,508944,512814,504658,505304,497270,498125,490152,479562,473271,456595,437164,421179,415379,395846,381536,362067,341134,310087,283919,252501,221612,192992,162514,131563,107309,84027,65815,49928,37219,26673,18278,12304,7970,11111
2089,1,34509673,197324,199801,202500,205384,208421,211602,214931,218402,221997,225691,229449,233220,236968,240690,244333,247857,251601,256186,261803,268223,275314,282534,289568,296283,302234,307155,311192,314701,317997,321217,324525,328060,331930,336212,340935,346107,351715,357773,364241,370976,377819,384618,391227,397559,403559,409193,414469,419412,424066,428457,432586,436446,439998,443198,445969,448205,449847,450708,450474,449387,447545,445021,442093,440000,439574,436594,429704,442461,460149,454695,467920,484163,489076,502107,505204,496384,496152,487319,487097,478130,466504,458925,441133,420554,403143,395252,374076,357670,336275,313452,281434,254114,222494,191936,164015,135284,107061,85177,64906,49359,36278,26153,18096,11956,7751,11030
2090,1,34125388,195081,197389,199911,202620,205488,208514,211704,215060,218566,222199,225923,229690,233461,237231,240946,244563,248417,253118,258857,265410,272645,280019,287217,294094,300190,305227,309322,312809,316000,319021,322020,325137,328513,332257,336397,340963,346005,351554,357606,364083,370811,377629,384402,390995,397312,403282,408869,414087,418977,423572,427885,431919,435676,439130,442240,444920,447053,448572,449294,448909,447668,445670,442984,439880,437586,436918,433680,426535,438854,456000,450163,462767,478275,482506,494655,496921,487394,486223,476530,475150,465111,452363,443385,424372,402545,383608,373515,350677,332192,308988,284488,251890,223916,192701,163119,136533,110090,84981,65794,48677,35865,25492,17744,11838,7533,10854
2091,1,33742173,192993,195145,197498,200030,202723,205579,208614,211832,215222,218765,222427,226161,229927,233720,237483,241172,245116,249915,255757,262424,269786,277304,284660,291706,297971,303162,307380,310929,314100,317018,319819,322627,325586,328836,332439,336424,340864,345846,351389,357451,363922,370624,377416,384174,390752,397039,402962,408492,413658,418488,423006,427225,431157,434817,438181,441199,443776,445785,447165,447733,447192,445793,443631,440767,437467,434942,434002,430482,423057,434897,451455,445205,457139,471849,475345,486545,487921,477640,475459,464842,462212,451013,437045,426538,406199,383039,362512,350151,325697,305236,280436,254623,221956,193932,163768,135787,111107,87384,65642,49343,35369,25201,17295,11607,7458,10622
2092,1,33360331,191044,193056,195252,197615,200132,202813,205678,208739,211991,215418,218990,222661,226394,230183,233968,237706,241717,246593,252520,259281,266751,274396,281900,289109,295552,300922,305301,308977,312212,315111,317810,320422,323073,325907,329017,332467,336326,340707,345685,351237,357292,363738,370416,377192,383934,390483,396724,402591,408069,413176,417929,422353,426471,430307,433876,437150,440065,442517,444387,445611,446021,445319,443752,441410,438349,434824,432040,430801,426972,419243,430562,446483,439791,450997,464846,467551,477733,478156,467065,463797,452185,448202,435740,420439,408272,386517,361974,339836,325208,299268,277031,250997,224365,192235,164815,136328,110499,88192,67499,49229,35853,24853,17098,11313,7312,10445
2093,1,32980200,189211,191107,193163,195368,197716,200221,202910,205802,208896,212184,215639,219220,222891,226646,230427,234188,238243,243175,249165,256000,263557,271309,278944,286306,292921,298479,303045,306887,310252,313217,315899,318410,320865,323391,326085,329044,332369,336171,340547,345535,351081,357112,363533,370196,376957,383671,390174,396358,402173,407593,412624,417285,421608,425630,429376,432855,436025,438817,441129,442842,443907,444152,443281,441531,438989,435700,431922,428853,427288,423122,415064,425820,441052,433882,444304,457225,459083,468172,467570,455609,451168,438478,433025,419184,402435,388489,365260,339332,315628,298819,271614,247949,221169,194320,163372,137199,110939,87710,68123,50622,35771,25193,16862,11184,7128,10258
2094,1,32602136,187470,189273,191212,193278,195468,197803,200317,203032,205957,209086,212402,215866,219446,223138,226886,230644,234717,239680,245710,252598,260221,268061,275806,283304,290081,295821,300584,304619,308154,311251,314001,316496,318850,321181,323568,326112,328948,332217,336014,340400,345382,350904,356911,363318,369965,376698,383366,389814,395947,401704,407048,411987,416549,420777,424710,428366,431742,434789,437440,439596,441149,442047,442119,441062,439109,436336,432792,428736,425356,423436,418904,410493,420641,435127,427442,437019,448944,449896,457807,456102,443203,437492,423630,416571,401233,382934,367124,342412,315160,290016,271207,243101,218484,191553,165145,135998,111648,88059,67750,51089,36782,25135,17092,11030,7046,10041
2095,1,32226491,185796,187532,189378,191325,193376,195554,197898,200437,203185,206144,209301,212625,216088,219690,223375,227100,231165,236133,242179,249096,256764,264669,272504,280116,287039,292953,297908,302146,305877,309146,312030,314593,316932,319164,321357,323595,326017,328796,332061,335868,340249,345207,350706,356699,363091,369711,376399,383013,389409,395485,401167,406420,411260,415727,419866,423710,427264,430518,433425,435920,437915,439300,440023,439906,438642,436456,433424,429600,425240,421521,419215,414290,405500,414989,428669,420434,429104,439959,439935,446578,443683,429769,422678,407534,398732,381791,361875,344160,318021,289585,263217,242736,214212,189227,162793,137473,110671,88622,68020,50810,37122,25846,17053,11181,6949,9870
2096,1,31853592,184162,185857,187636,189490,191423,193462,195649,198017,200588,203370,206356,209521,212844,216328,219923,223585,227613,232558,238595,245517,253204,261152,269056,276762,283809,289881,295020,299456,303394,306862,309920,312619,315028,317245,319339,321383,323500,325867,328642,331917,335719,340077,345013,350498,356476,362841,369417,376052,382615,388955,394956,400548,405703,410449,414827,418878,422620,426052,429167,431918,434252,436080,437289,437821,437493,435991,433543,430227,426097,421406,417319,414598,409251,400051,408830,421640,412819,420516,430219,429145,434418,430234,415216,406618,390082,379412,360795,339239,319644,292214,262826,235585,213890,185527,160816,135516,111872,87846,68455,51012,36919,26085,17535,11155,7044,9717
2097,1,31483733,182544,184223,185960,187747,189587,191508,193555,195766,198166,200771,203579,206573,209737,213081,216558,220130,224090,228985,234983,241883,249566,257532,265480,273260,280411,286620,291926,296553,300693,304371,307629,310505,313050,315338,317419,319365,321289,323352,325714,328500,331770,335550,339885,344808,350279,356231,362553,369076,375661,382169,388435,394347,399841,404902,409561,413851,417801,421421,424715,427675,430266,432433,434084,435101,435419,434849,433081,430345,426719,422255,417205,412723,409555,403753,394114,402127,414004,404557,411206,419666,417459,421251,415665,399440,389205,371180,358546,338226,315074,293706,265212,235236,207589,185249,157672,133870,110278,88799,67855,51338,37066,25942,17697,11471,7028,9689
2098,1,31117165,180918,182604,184325,186070,187843,189671,191600,193671,195913,198347,200977,203793,206786,209970,213307,216761,220627,225441,231373,238222,245872,253831,261800,269629,276863,283188,288642,293443,297777,301661,305132,308210,310933,313359,315511,317445,319272,321141,323200,325573,328354,331602,335361,339684,344592,350038,355948,362219,368693,375223,381658,387835,393651,399052,404026,408597,412786,416616,420099,423239,426039,428463,430453,431911,432713,432788,431947,429887,426836,422871,418046,412610,407703,404052,397760,387652,394843,405718,395601,401120,408239,404805,406986,399871,382334,370346,350767,336118,314133,289506,266566,237371,207281,179791,157435,131253,108939,87534,68592,50889,37303,26046,17601,11577,7227,9668
2099,1,30754096,179266,180978,182705,184434,186165,187926,189762,191715,193817,196091,198550,201188,204003,207015,210193,213507,217251,221957,227792,234562,242151,250075,258038,265891,273184,279604,285186,290142,294655,298737,302416,305708,308636,311240,313531,315537,317352,319125,320991,323060,325429,328188,331415,335161,339471,344355,349760,355620,361842,368263,374721,381068,387151,392874,398189,403075,407545,411616,415308,418639,421620,424254,426502,428299,429541,430098,429899,428761,426382,422987,418656,413441,407591,402225,398055,391238,380631,386941,396736,385897,390198,395865,391098,391522,382748,363808,349979,328826,312175,288642,262755,238583,209163,179525,152797,131056,106809,86471,67615,51441,36977,26212,17671,11513,7293,9778
2100,1,30394700,177572,179325,181078,182813,184528,186248,188017,189876,191859,193993,196293,198759,201395,204229,207235,210390,213989,218561,224272,230932,238431,246290,254220,262071,269397,275889,281577,286668,291340,295604,299484,302987,306130,308940,311410,313556,315445,317206,318975,320852,322917,325264,328003,331218,334952,339238,344082,349437,355250,361420,367770,374143,380396,386387,392024,397251,402038,406389,410323,413865,417037,419853,422312,424367,425949,426945,427227,426728,425264,422537,418770,414045,408412,402115,396255,391528,384152,373013,378375,387004,375389,378370,382459,376237,374756,364201,343800,328087,305403,286843,261970,235171,210231,181154,152570,127195,106649,84781,66794,50709,37378,25983,17784,11559,7253,9884
2101,1,30039123,175824,177630,179424,181185,182906,184610,186337,188130,190019,192034,194192,196499,198963,201619,204445,207429,210865,215280,220840,227363,234741,242506,250372,258192,265525,272064,277835,283040,287852,292278,296343,300049,303405,306432,309109,311436,313465,315300,317058,318837,320709,322753,325081,327808,331011,334721,338968,343764,349074,354835,360936,367202,373482,379645,385551,391101,396229,400898,405114,408897,412281,415290,417931,420198,422038,423374,424095,424076,423248,421430,418325,414158,409008,402925,396147,389758,384437,376464,364754,369094,376466,364011,365557,367927,360126,356597,344172,322295,304716,280620,260337,234469,207225,182079,153955,127006,103507,84653,65488,50093,36845,26265,17628,11633,7282,9921
2102,1,29687493,174014,175882,177729,179531,181278,182987,184699,186449,188271,190192,192231,194396,196701,199184,201832,204638,207898,212137,217525,223884,231113,238754,246526,254285,261596,268154,273984,279279,284209,288779,293010,296903,300464,303704,306600,309135,311345,313320,315152,316920,318695,320547,322571,324887,327603,330783,334455,338655,343407,348667,354361,360379,366554,372745,378824,384643,390095,395105,399639,403706,407333,410554,413388,415839,417892,419488,420548,420967,420618,419432,417229,413717,409120,403513,396945,389651,382698,376743,368129,355807,359043,365055,351684,351668,352172,342676,336986,322643,299337,279989,254689,233008,206606,179476,154741,128159,103354,82160,65389,49113,36398,25891,17819,11531,7329,9958
