îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,2,52229751,362364,362420,362674,363153,363876,364917,366439,368553,371251,374520,378333,382590,387263,392319,397436,402552,408398,416176,426251,438177,451762,464619,475920,485635,493523,499598,504217,507654,510059,511225,510889,509460,507162,504156,500730,498274,497846,494969,488484,505947,517200,479325,496940,519157,531693,550093,562829,560307,573014,573907,583756,586993,588484,597155,592381,587787,585749,601256,597580,609081,618086,625188,621256,624327,618950,614598,617421,610068,591717,593117,586383,594962,601680,614117,626620,629733,649393,665111,667187,660520,655582,674489,678485,690747,691819,705103,712348,725547,710286,662532,607997,550944,501326,445609,398280,274578,291240,230133,184409,142569,108241,81656,59880,40405,26083,42551
2062,2,51887378,362397,362496,362662,362936,363375,364063,365121,366699,368872,371612,374909,378734,383015,387731,392650,397693,403572,411444,421630,433683,447389,460384,471853,481809,490058,496611,501851,506037,509227,511324,512198,511641,510053,507649,504523,500962,498405,497973,495140,488685,506155,517392,479461,497033,519200,531665,549979,562627,560018,572631,573439,583187,586330,587740,596337,591522,586881,584783,600185,596429,607825,616731,623742,619741,622709,617233,612763,615432,607937,589468,590648,583702,591963,598334,610338,622353,624970,643921,658840,660108,652581,646601,663892,666202,676280,674999,685147,688820,697529,678178,627460,570320,511033,458989,401919,353172,238855,247958,191278,149229,112007,82321,59951,42331,27440,42071
2063,2,51540674,362296,362530,362738,362924,363157,363562,364266,365379,367016,369231,371999,375307,379155,383478,388058,392903,398701,406583,416837,428983,442802,455928,467551,477691,486197,493126,498852,503664,507607,510490,512298,512953,512237,510544,508020,504758,501094,498533,498146,495344,488887,506344,517541,479552,497075,519174,531557,549784,562339,559647,572168,572884,582533,585593,586940,595478,590617,585920,583748,599037,595208,606501,615315,622232,618147,620995,615405,610804,613300,605645,587036,587971,580785,588699,594683,606216,617685,619749,637903,651912,652248,643726,636542,651994,652390,660006,656090,662747,662487,666310,642627,588946,529386,468259,414366,356761,307567,203606,206367,155009,117420,85325,60544,42458,28801,42743
2064,2,51189817,361998,362430,362774,363000,363146,363344,363764,364524,365696,367374,369616,372393,375724,379613,383801,388309,393900,401675,411913,424107,438004,451254,463026,473336,482042,489242,495353,500656,505227,508867,511464,513054,513552,512731,510917,508258,504892,501225,498707,498353,495550,489070,506491,517641,479594,497052,519070,531371,549506,561971,559198,571618,572246,581806,584802,586100,594573,589656,584890,582638,597818,593920,605118,613835,620643,616457,619169,613453,608705,611007,603166,584396,585057,577609,585137,590700,601707,612568,614007,631256,644222,643482,633810,625247,638612,636849,641702,634855,637663,633128,631718,603554,547062,485464,423115,368177,311034,262492,169675,167474,122154,89594,62861,42955,28940,44142
2065,2,50835239,361443,362132,362674,363036,363223,363333,363547,364022,364840,366052,367756,370008,372807,376178,379933,384050,389294,396839,406942,419098,433028,446366,458280,468755,477648,485062,491452,497145,502211,506483,509839,512220,513654,514048,513107,511158,508394,505025,501401,498915,498561,495737,489214,506590,517688,479574,496955,518891,531105,549149,561523,558665,570986,571537,581025,583970,585215,593612,588625,583785,581461,596533,592575,603674,612279,618959,614658,617220,611361,606447,608526,600477,581525,581885,574144,581251,586343,596764,606941,607664,623876,635645,633665,622674,612542,623551,619364,621139,611063,609679,600572,593667,561019,502068,439049,376319,321334,265765,219030,137889,132175,93356,66118,44677,29332,45181
2066,2,50477620,360590,361578,362377,362937,363259,363410,363536,363805,364338,365195,366433,368146,370419,373258,376495,380180,385024,392199,402043,414042,427915,441295,453315,463950,473025,480640,487254,493231,498690,503460,507451,510593,512820,514151,514426,513349,511296,508528,505203,501611,499125,498751,495884,489311,506638,517668,479481,496785,518634,530763,548715,560992,558051,570283,570774,580204,583094,584276,592581,587521,582613,580219,595191,591170,602154,610630,617166,612738,615131,609111,604005,605835,597551,578398,578423,570362,576998,581566,591328,600726,600624,615647,626039,622638,610144,598238,606600,599712,598089,584504,578625,564731,552204,515276,454461,390869,328789,274885,222042,178243,108987,101174,69009,47074,30563,46140
2067,2,50117892,359423,360727,361823,362640,363160,363446,363613,363794,364120,364693,365575,366821,368555,370866,373573,376739,381144,387898,397343,409059,422753,436085,448166,458924,468176,475990,482814,489019,494765,499932,504424,508203,511192,513316,514529,514669,513489,511432,508709,505416,501823,499316,498900,495984,489358,506620,517571,479319,496541,518302,530346,548199,560380,557368,569527,569973,579339,582164,583267,591477,586349,581377,578923,593790,589692,600543,608873,615252,610680,612885,606677,601355,602907,594365,574985,574644,566223,572335,576312,585325,593828,592774,606431,615250,610231,596035,582133,587540,577671,572341,555012,544410,525640,507565,466815,404974,341859,281585,229948,180939,141088,83555,74912,49216,32260,47597
2068,2,49757204,357931,359560,360972,362086,362863,363347,363649,363871,364109,364475,365072,365963,367229,369000,371179,373815,377696,383989,392986,404278,417666,430826,442875,453711,463105,471111,478143,484564,490541,495998,500889,505172,508800,511688,513695,514774,514810,513627,511615,508924,505631,502017,499467,499002,496034,489342,506526,517399,479086,496226,517899,529852,547605,559699,556634,568733,569129,578421,581165,582187,590304,585113,580087,577569,592315,588125,598828,606999,613201,608467,610456,604038,598472,599718,590886,571259,570507,561684,567207,570510,578662,586136,583982,596078,603107,596256,580144,564018,566152,553037,543730,522491,507058,483509,460215,416372,354560,293109,235843,187632,143428,108332,61967,53517,33787,49677
2069,2,49396880,356116,358068,359805,361234,362309,363050,363550,363908,364187,364464,364854,365459,366369,367672,369312,371420,374764,380515,389027,399846,412787,425643,437534,448355,457845,466009,473244,479878,486073,491765,496949,501633,505766,509294,512066,513941,514916,514949,513811,511833,509142,505827,502169,499570,499054,496019,489254,506360,517150,478785,495843,517419,529281,546944,558966,555862,567896,568232,577435,580096,581040,589068,583823,578739,576144,590752,586458,596998,604991,610996,606074,607820,601165,595333,596236,587087,567178,565970,556692,561545,564073,571234,577522,574106,584425,589426,580511,562263,543681,542235,525645,512157,486955,466758,438766,410863,364909,304337,245793,192695,148945,110296,80471,44343,36803,52037
2070,2,49038363,353996,356254,358313,360067,361457,362496,363253,363809,364223,364541,364843,365241,365865,366812,367983,369552,372363,377561,385508,395819,408262,420670,432270,442948,452440,460716,468119,474961,481373,487287,492708,497687,502223,506257,509671,512312,514083,515056,515136,514031,512053,509341,505982,502275,499624,499041,495931,489095,506118,516828,478418,495387,516866,528646,546232,558196,555049,567006,567269,576378,578960,579831,587777,582475,577321,574634,589089,584678,595037,602831,608611,603478,604953,598036,591903,592433,582926,562703,560980,551180,555263,556895,562915,567845,562987,571293,574009,562787,542179,520925,515623,495393,477626,448576,423909,392068,360442,313564,255514,201085,153178,114710,82060,57681,30547,55549
2071,2,48679131,351594,354134,356497,358574,360289,361643,362699,363512,364124,364578,364921,365230,365646,366307,367121,368222,370490,375143,382516,392240,404151,416060,427221,437618,446984,455278,462803,469819,476442,482575,488222,493441,498274,502712,506633,509916,512454,514223,515243,515356,514252,512253,509497,506089,502329,499611,498953,495771,488862,505804,516432,477978,494857,516246,527959,545481,557381,554181,566047,566233,575251,577757,578563,586423,581050,575811,573019,587305,582762,592918,600484,606010,600637,601811,594598,588136,588243,578336,557753,555438,545028,548213,548804,553505,556875,550368,556387,556526,542733,519541,495420,486017,462069,440065,407482,378882,344043,309813,263342,209109,159906,118016,85379,58845,39752,53584
2072,2,48319825,348941,351730,354376,356757,358795,360475,361846,362957,363827,364479,364957,365308,365635,366088,366616,367360,369157,373256,380067,389197,400497,411871,422539,432506,441605,449787,457341,464484,471284,477632,483502,488948,494022,498758,503085,506876,510058,512594,514410,515463,515578,514453,512410,509604,506143,502316,499523,498791,495535,488558,505416,515958,477467,494264,515575,527233,544684,556510,553244,565013,565126,574056,576493,577229,584988,579531,574193,571284,585379,580686,590608,597917,603156,597517,598351,590814,583976,583611,573248,552243,549238,538108,540248,539630,542812,544393,536008,539441,536696,520073,494104,466974,453323,425731,399750,364200,332472,295718,260193,215515,166287,123200,87840,61225,40555,58324
2073,2,47962575,346079,349077,351971,354634,356977,358980,360677,362103,363272,364181,364858,365344,365713,366077,366397,366854,368292,371913,378155,386705,397391,408147,418284,427765,436446,444376,451826,459002,465932,472461,478549,484221,489524,494502,499128,503326,507017,510197,512780,514630,515685,515779,514610,512517,509658,506130,502227,499361,498554,495226,488183,504952,515407,476895,493622,514866,526463,543832,555568,552233,563908,563952,572801,575165,575817,583459,577902,572453,569411,583294,578424,588084,595102,600024,594082,594543,586635,579378,578477,567585,546078,542265,530290,531218,529205,530645,530189,519683,520220,514287,494609,465734,435561,417673,386730,357290,319589,285772,248355,212938,171381,128115,91698,62990,42195,61835
2074,2,47609263,343050,346213,349315,352228,354853,357161,359181,360933,362417,363625,364560,365244,365749,366154,366386,366635,367785,371042,376795,384761,394848,404982,414502,423458,431662,439184,446390,453467,460434,467097,473369,479261,484791,490000,494869,499368,503467,507156,510382,512999,514851,515886,515937,514718,512572,509645,506041,502064,499123,498243,494847,487735,504412,514789,476275,492942,514114,525639,542912,554553,551153,562737,562718,571481,573758,574311,581819,576152,570577,567382,581022,575952,585315,592011,596574,590301,590338,582016,574281,572763,561249,539146,534387,521426,520955,517343,516800,514041,501166,498499,489107,466210,434404,401308,379410,345652,313525,274699,240002,203250,169331,132041,95357,65757,43412,65054
2075,2,47261445,339898,343184,346450,349570,352445,355036,357361,359437,361246,362770,364004,364946,365649,366190,366463,366623,367566,370532,375913,383378,392863,402390,411288,419629,427315,434371,441175,448012,454882,461584,467994,474073,479826,485263,490364,495107,499507,503604,507339,510600,513219,515051,516044,516045,514773,512558,509555,505876,501825,498812,497861,494392,487213,503807,514120,475620,492222,513310,524750,541920,553469,550008,561506,561421,570083,572257,572697,580056,574263,568544,565173,578539,573240,582275,588608,592777,586126,585689,576896,568608,566369,554124,531312,525454,511352,509278,503845,501060,495724,480240,474092,461024,434848,400242,364544,339110,303312,269486,230702,196414,161627,130461,98279,68380,45318,67786
2076,2,46920310,336669,340031,343419,346703,349785,352627,355235,357615,359748,361598,363147,364389,365350,366090,366499,366701,367554,370310,375397,382481,391451,400369,408655,416374,423451,429997,436340,442779,449410,456019,462472,468690,474631,480292,485623,490600,495245,499644,503787,507556,510819,513419,515209,516152,516099,514759,512467,509389,505635,501512,498430,497404,493864,486629,503152,513412,474925,491452,512441,523791,540861,552319,548805,560212,560048,568592,570649,570963,578155,572217,566330,562757,575815,570262,578928,584861,588585,581511,580537,571197,562260,559178,546073,522431,515303,499891,495990,488499,483206,475026,456727,446871,430011,400652,363576,325823,297572,260709,226324,188803,156191,124526,97103,70475,47127,70663
2077,2,46586661,333409,336800,340263,343669,346917,349966,352824,355487,357925,360098,361974,363531,364793,365791,366399,366737,367632,370299,375173,381956,390537,398930,406602,413709,420167,426109,431947,437927,444161,450534,456896,463160,469243,475093,480649,485857,490736,495381,499825,504002,507774,511018,513576,515316,516206,516086,514668,512301,509146,505320,501128,497971,496872,493271,485996,502460,512662,474182,490621,511505,522767,539737,551111,547541,558842,558583,566994,568920,569091,576095,569989,563909,560107,572824,566984,575243,580725,583950,576395,574802,564820,555122,551054,536945,512338,503752,486848,480884,471093,463030,451768,430503,416810,396195,363948,324958,285912,255774,218953,185220,150139,120338,92685,69633,48570,73574
2078,2,46260932,330163,333539,337031,340512,343881,347096,350162,353075,355795,358274,360472,362357,363934,365232,366100,366637,367668,370377,375162,381729,390001,397998,405141,411629,417477,422804,428042,433517,439294,445272,451400,457576,463706,469699,475446,480880,485992,490871,495560,500038,504218,507972,511174,513683,515370,516192,515994,514500,512056,508829,504932,500667,497439,496276,492630,485327,501726,511860,473379,489724,510505,521681,538557,549841,546201,557380,557013,565276,567055,567064,573851,567552,561254,557198,569531,563375,571175,576152,578813,570701,568385,557650,547057,541843,526572,500854,490609,472020,463749,451423,440360,425829,401544,384032,359899,325290,285153,245753,214809,179187,147290,115674,89568,66465,47989,76267
2079,2,45943240,326974,330292,333768,337277,340722,344059,347291,350411,353381,356142,358646,360854,362758,364373,365540,366337,367568,370414,375241,381718,389770,397453,404194,410150,415379,420097,424722,429598,434871,440393,446128,452072,458115,464157,470048,475675,481014,486125,491048,495772,500253,504414,508126,511280,513737,515356,516100,515826,514254,511737,508439,504468,500131,496842,495631,491952,484618,500941,510994,472514,488767,509444,520540,537315,548496,544772,555814,555326,563423,565035,564855,571398,564880,558339,553994,565906,559391,566677,571083,573095,564330,561169,549548,537912,531375,514769,487786,475666,455201,444386,429321,415076,397184,369966,348851,321671,285445,245100,206392,175796,142493,113480,86097,64229,45806,77485
2080,2,45633446,323883,327101,330518,334011,337485,340898,344251,347537,350715,353725,356511,359025,361253,363195,364680,365778,367267,370313,375279,381800,389759,397217,403640,409191,413886,417986,422004,426267,430940,435959,441240,446792,452605,458561,464501,470274,475808,481146,486301,491258,495984,500447,504567,508232,511333,513722,515264,515932,515579,513934,511344,507971,503928,499531,496196,494948,491233,483860,500093,510060,471590,487751,508330,519340,536001,547061,543241,554130,553506,561416,562835,562440,568708,561946,555129,550468,561903,554986,561692,565442,566697,557166,553016,540361,527520,519464,501338,472930,458717,436195,422628,404671,387154,365949,336073,311796,282269,245350,205844,168908,139796,109783,84464,61740,44266,76714
2081,2,45331224,320926,324009,327326,330760,334217,337660,341089,344496,347838,351056,354092,356888,359422,361689,363501,364917,366706,370010,375177,381838,389843,397207,403401,408630,412918,416484,419883,423539,427599,432019,436798,441897,447319,453046,458902,464725,470406,475938,481320,486509,491469,496177,500599,504672,508285,511319,513630,515096,515685,515257,513539,510874,507428,503324,498882,495513,494225,490464,483041,499179,509063,470611,486684,507159,518070,534599,545524,541596,552313,551534,559229,560429,559792,565754,558715,551595,546575,557479,550103,556143,559129,559503,549070,543772,529922,515696,505911,486069,456078,439564,414838,398362,377449,356708,332424,300376,273604,242621,206054,168459,134318,107706,81713,60569,42550,75138
2082,2,45036125,318137,321051,324231,327565,330963,334390,337849,341331,344794,348177,351420,354466,357283,359855,361993,363737,365843,369445,374870,381735,389883,397292,403390,408387,412352,415510,418374,421411,424863,428669,432850,437449,442418,447754,453382,459123,464855,470535,476110,481526,486717,491659,496327,500703,504724,508270,511227,513463,514849,515363,514862,513067,510327,506819,502669,498195,494789,493452,489634,482158,498203,508005,469581,485563,505918,516715,533096,543871,539820,550346,549386,556839,557790,556884,562502,555159,547694,542271,552574,544669,549934,552031,551373,539892,533267,518044,502241,490502,468749,437035,418043,391019,371565,347766,324030,297115,263582,235173,203762,168632,133961,103485,80166,58596,41743,72987
2083,2,44747631,315542,318261,321271,324468,327767,331135,334577,338089,341626,345130,348538,351792,354858,357714,360159,362228,364661,368576,374298,381424,389778,397333,403477,408376,412107,414940,417397,419897,422728,425926,429494,433495,437964,442848,448087,453600,459251,464982,470705,476313,481732,486906,491808,496430,500754,504710,508179,511060,513217,514528,514967,514388,512518,509715,506160,501977,497467,494015,492616,488739,481216,497168,506894,468499,484375,504595,515263,531482,542088,537897,548202,547037,554217,554893,553683,558921,551232,543381,537500,547115,538589,542953,544011,542157,529462,521314,504528,486944,473024,449177,415637,394040,364716,342344,315907,289612,260721,226559,197507,166756,134098,103210,77025,57487,40383,71113
2084,2,44465189,313162,315665,318479,321506,324668,327936,331320,334815,338381,341959,345488,348906,352181,355286,358015,360392,363148,367384,373417,380842,389461,397226,403518,408464,412095,414694,416824,418916,421210,423787,426746,430134,434006,438391,443177,448303,453727,459377,465151,470906,476517,481918,487053,491910,496481,500740,504619,508012,510815,512896,514133,514493,513838,511903,509052,505463,501243,496688,493178,491716,487784,480216,496081,505726,467353,483108,503176,513702,529739,540157,535802,545859,544462,551338,551703,550159,554968,546891,538600,532190,541008,531751,535064,534917,531683,517594,507712,489161,469593,453274,427185,391773,367533,336034,310982,282352,254137,224099,190273,161636,132607,103316,76820,55234,39619,69081
2085,2,44188231,311009,313284,315882,318712,321704,324836,328120,331555,335105,338710,342314,345853,349292,352605,355585,358247,361307,365860,372211,379947,388867,396903,403410,408506,412184,414683,416577,418342,420226,422265,424603,427382,430641,434428,438716,443391,448428,453852,459543,465349,471107,476702,482064,487154,491960,496466,500649,504454,507769,510496,512502,513660,513943,513221,511237,508351,504724,500459,495848,492277,490755,486770,479166,494937,504489,466130,481750,501652,512018,527852,538053,533512,543289,541634,548169,548191,546267,550598,542080,533280,526249,534139,524025,526120,524583,519765,504090,492248,471731,449986,431081,402657,365419,338630,305250,277950,247766,218440,188207,155716,128536,102167,76899,55088,38067,67352
2086,2,43916187,309088,311131,313499,316113,318909,321871,325018,328353,331842,335431,339062,342675,346235,349713,352902,355816,359157,364006,370667,378719,387953,396299,403081,408396,412226,414772,416566,418094,419650,421279,423078,425235,427886,431060,434751,438928,443515,448551,454016,459739,465548,471290,476846,482164,487204,491946,496377,500485,504212,507451,510104,512030,513110,513326,512554,510533,507608,503934,499612,494941,491315,489735,485706,478061,493726,503169,464820,480291,500008,510194,525796,535753,531000,540467,538520,544679,544313,541966,545754,536725,527326,519568,526379,515265,515956,512825,506204,488737,474708,452035,427954,406330,375571,336682,307608,272827,243904,212964,183454,154026,123828,99030,76044,55144,37965,65300
2087,2,43648488,307395,309209,311344,313728,316308,319074,322051,325249,328637,332165,335779,339420,343054,346652,350007,353131,356719,361840,368789,377149,386701,395367,402467,408063,412115,414814,416656,418083,419402,420702,422090,423708,425737,428302,431380,434960,439051,443637,448713,454209,459936,465728,471432,476944,482213,487189,491857,496214,500245,503896,507062,509634,511483,512494,512658,511848,509787,506814,503081,498699,493974,490294,488664,484586,476891,492435,501755,463412,478716,498227,508206,523549,533231,528242,537360,535092,540827,540027,537198,540362,530733,520632,512019,517580,505311,504391,499444,490786,471322,454888,429903,403382,378996,346035,305838,274934,239408,209644,178855,150136,122484,95403,73709,54531,38004,64000
2088,2,43384578,305917,307515,309421,311572,313922,316471,319252,322280,325530,328957,332510,336133,339795,343467,346944,350234,354027,359384,366594,375239,385098,394091,401522,407441,411779,414702,416699,418174,419391,420453,421512,422719,424208,426151,428621,431588,435082,439171,443797,448905,454404,460113,465869,471529,476993,482198,487101,491695,495976,499932,503509,506595,509089,510869,511827,511952,511099,508989,505956,502162,497724,492947,489222,487538,483400,475644,491051,500235,461893,477011,496286,506034,521083,530461,525205,533939,531307,536568,535276,531891,534330,523995,513067,503460,507581,493985,491231,484233,473298,451642,432616,405219,376247,349192,314335,273353,241257,205780,176067,146372,119390,94367,71009,52857,37581,63271
2089,2,43123921,304633,306036,307726,309648,311764,314084,316649,319479,322559,325847,329298,332861,336505,340204,343756,347169,351123,356672,364106,373006,383147,392458,400225,406483,411151,414365,416587,418217,419482,420442,421263,422140,423218,424621,426468,428827,431709,435202,439330,443986,449097,454579,460252,465965,471577,476978,482111,486941,491459,495665,499548,503045,506053,508478,510204,511123,511204,510300,508128,505031,501180,496690,491869,488094,486345,482136,474307,489563,498595,460248,475153,494164,503651,518377,527411,521862,530163,527123,531848,529988,525953,527547,516382,504491,493734,496203,481096,476269,466978,453537,429529,407776,377960,346659,317202,280947,239869,207370,172822,144090,116398,91984,70238,50921,36428,62588
2090,2,42866021,303516,304752,306247,307951,309839,311925,314260,316873,319755,322872,326184,329645,333228,336910,340490,343979,348050,353746,361359,370475,380868,390470,398567,405171,410185,413733,416248,418105,419526,420533,421252,421891,422638,423630,424936,426673,428948,431828,435359,439517,444176,449270,454716,460347,466012,471562,476891,481952,486707,491151,495285,499088,502507,505445,507816,509501,510375,510404,509436,507199,504044,500139,495604,490736,486900,485073,480781,472870,487958,496819,458455,473122,491838,501035,515397,524054,518170,525988,522486,526593,524072,519276,519882,507750,494745,482667,483257,466443,459299,447480,431331,404867,380346,348237,314901,283510,246533,206177,174157,141435,114583,89678,68465,50368,35094,61434
2091,2,42610441,302531,303634,304961,306471,308141,309999,312100,314483,317148,320066,323207,326529,330009,333629,337193,340711,344852,350650,358395,367680,378284,388148,396548,403491,408860,412761,415614,417765,419413,420577,421344,421880,422389,423050,423944,425141,426793,429065,431984,435545,439705,444348,449406,454810,460393,465997,471477,476735,481721,486402,490774,494828,498554,501904,504787,507117,508756,509577,509540,508505,506207,502996,499045,494461,489535,485626,483709,479325,471320,486220,494884,456495,470894,489283,498155,512116,520347,514090,521360,517324,520715,517419,511731,511191,497941,483655,470073,468538,449823,440121,425571,406565,377632,350435,316335,281453,248782,211905,173155,142527,112471,88280,66748,49096,34713,59853
2092,2,42356820,301641,302649,303843,305185,306660,308301,310172,312322,314755,317456,320398,323548,326889,330406,333910,337412,341576,347429,355259,364665,375431,385515,394189,401447,407165,411428,414637,417128,419072,420465,421388,421972,422378,422800,423364,424149,425261,426910,429220,432168,435731,439875,444481,449498,454856,460379,465912,471321,476505,481419,486028,490322,494299,497955,501251,504092,506375,507960,508714,508609,507511,505156,501896,497894,493251,488254,484261,482244,477753,469641,484326,492768,454346,468448,486470,494984,508494,516250,509567,516210,511549,514104,509901,503177,501316,486780,471036,455756,451843,431041,418572,401136,379216,347935,318331,282734,246977,213837,177965,141707,113340,86653,65708,47865,33836,58636
2093,2,42104890,300807,301759,302857,304065,305373,306818,308473,310393,312592,315061,317785,320736,323905,327282,330684,334127,338268,344128,351995,361474,372353,382607,391515,399059,405103,409722,413298,416148,418434,420123,421275,422016,422470,422789,423114,423568,424268,425377,427065,429403,432352,435899,440007,444572,449543,454841,460295,465759,471095,476207,481049,485580,489797,493705,497307,500560,503355,505583,507100,507784,507614,506456,504051,500739,496676,491961,486882,482794,480663,476051,467812,482256,490448,451986,465755,483373,491483,504489,511708,504533,510447,505055,506635,501377,493456,490079,474079,456689,439517,432977,409937,394539,374152,349394,316060,284519,248102,212286,179589,145644,112688,87323,64497,47119,32988,57331
2094,2,41854484,299988,300925,301967,303079,304253,305531,306990,308692,310661,312895,315388,318120,321090,324295,327558,330899,334975,340796,348651,358153,369095,379470,388562,396352,402693,407647,411585,414805,417451,419483,420933,421903,422514,422881,423103,423318,423687,424384,425531,427247,429586,432519,436030,440097,444617,449529,454758,460144,465535,470800,475841,480606,485060,489209,493062,496622,499828,502567,504727,506173,506791,506560,505349,502889,499514,495377,490578,485407,481212,478951,474197,465812,479985,487900,449387,462790,479954,487612,500051,506653,498901,503967,497717,498166,491691,482396,477292,459640,440416,421165,411778,386399,367999,344728,317386,282489,249668,213253,178286,146972,115818,86820,64995,46250,32473,55989
2095,2,41605530,299146,300106,301132,302188,303266,304410,305702,307208,308959,310963,313220,315721,318471,321476,324568,327770,331739,337477,345275,354751,365704,376150,385376,393362,399960,405222,409501,413086,416104,418498,420292,421561,422401,422925,423195,423308,423437,423804,424538,425712,427429,429752,432649,436119,440141,444603,449446,454608,459922,465243,470438,475402,480091,484478,488572,492383,495896,499046,501716,503804,505184,505738,505452,504184,501658,498208,493985,489092,483816,479497,477085,472170,463619,477492,485095,446526,459516,476175,483322,495111,500997,492567,496644,489397,488542,480670,469809,462755,443262,422028,400544,388135,360406,339059,313148,283674,247886,214599,179098,145906,116875,89232,64621,46608,31875,54845
2096,2,41358042,298246,299263,300312,301352,302374,303423,304581,305919,307474,309260,311285,313550,316069,318854,321747,324778,328602,334217,341914,351317,362231,372695,382004,390137,396943,402473,407065,410994,414379,417147,419305,420919,422058,422812,423240,423400,423427,423553,423957,424719,425894,427594,429881,432738,436163,440127,444522,449298,454389,459634,464885,470004,474893,479514,483847,487899,491663,495120,498201,500799,502819,504134,504632,504287,502950,500346,496807,492488,487489,482092,477630,475046,469946,461210,474747,482007,443368,455898,471985,478548,489584,494637,485410,488343,479942,477591,468129,455500,446266,424754,401365,377546,362025,332064,307998,279886,248926,213068,180228,146571,116027,90046,66416,46340,32121,53772
2097,2,41112096,297257,298363,299469,300532,301538,302531,303592,304797,306183,307772,309580,311614,313896,316449,319122,321955,325603,331057,338611,347897,358724,369155,378495,386723,393688,399437,404303,408549,412281,415419,417952,419930,421416,422469,423126,423444,423519,423543,423706,424137,424900,426058,427722,429969,432781,436149,440046,444375,449082,454105,459280,464457,469501,474323,478890,483181,487185,490894,494281,497290,499820,501775,503032,503469,503053,501634,498940,495302,490874,485752,480214,475588,472809,467505,458559,471725,478598,439876,451887,467323,473206,483368,487450,477296,478908,469185,465130,453871,439269,427633,403958,378319,352149,333555,301643,275283,245602,213961,178942,147496,116555,89393,67022,47627,31936,53299
2098,2,40867803,296153,297373,298568,299688,300717,301694,302700,303808,305060,306481,308091,309907,311957,314273,316715,319329,322773,328035,335410,344537,355232,365582,374901,383171,390244,396162,401254,405778,409829,413315,416220,418575,420426,421826,422783,423331,423563,423635,423696,423887,424318,425064,426186,427809,430012,432767,436069,439901,444161,448800,453755,458857,463960,468937,473705,478230,482474,486423,490062,493378,496318,498782,500677,501872,502237,501737,500224,497429,493679,489125,483860,478162,473348,470353,464818,455640,468388,474829,436006,447423,462106,467198,476345,479302,468075,468174,456943,450964,437698,420929,406695,380764,352870,324456,302998,269603,241563,211104,179693,146443,117291,89800,66536,48061,32824,52918
2099,2,40625290,294918,296269,297578,298786,299873,300873,301863,302915,304071,305357,306798,308416,310248,312332,314538,316920,320140,325184,332348,341279,351802,362023,371271,379531,386659,392695,397964,402718,407049,410857,414113,416841,419069,420835,422139,422987,423450,423679,423788,423876,424067,424482,425191,426273,427852,429998,432687,435925,439689,443882,448455,453337,458365,463402,468326,473053,477531,481719,485599,489167,492413,495287,497691,499523,500644,500923,500327,498709,495798,491920,487220,481792,475910,470890,467649,461859,452417,464699,470652,431699,442428,456239,460410,468383,470042,457584,455958,443026,434895,419423,400319,383344,355150,325120,294732,270814,236579,207633,177293,147058,116454,90367,66839,47713,33123,53291
2100,2,40384671,293537,295033,296473,297795,298971,300028,301041,302077,303177,304366,305673,307122,308756,310621,312595,314742,317725,322532,329460,338164,348476,358527,367657,375857,382986,389088,394482,399416,403979,408071,411650,414731,417333,419477,421148,422343,423106,423566,423832,423968,424057,424231,424609,425278,426315,427838,429919,432544,435714,439413,443541,448042,452851,457815,462799,467681,472361,476783,480903,484712,488210,491390,494204,496544,498301,499334,499515,498811,497074,494031,490004,485137,479523,473438,468182,464672,458592,448854,460611,466002,426880,436811,449610,452714,459334,459506,445645,442071,427239,416736,398887,377334,357557,327221,295336,263426,237642,203349,174377,145094,116942,89722,67261,47930,32883,53746
2101,2,40146039,292007,293652,295236,296690,297979,299125,300196,301255,302338,303471,304681,305995,307460,309127,310882,312798,315541,320099,326773,335226,345296,355138,364107,372198,379279,385393,390858,395921,400667,404993,408858,412264,415220,417739,419789,421352,422462,423222,423719,424013,424149,424220,424358,424695,425320,426301,427759,429777,432336,435441,439075,443132,447562,452307,457219,462161,466997,471621,475976,480024,483764,487196,490316,493064,495328,496997,497931,498002,497176,495303,492107,487909,482853,477032,470716,465202,461385,454980,444905,456061,460800,421461,430465,442095,443968,449038,447517,432072,426319,409401,396332,375985,351951,329438,297244,263966,231159,204262,170780,142708,115381,90098,66781,48232,33032,53877
2102,2,39909459,290329,292122,293855,295452,296873,298133,299293,300409,301515,302632,303786,305003,306333,307830,309387,311084,313592,317898,324308,332492,342295,351897,360665,368604,375586,381662,387146,392285,397162,401673,405775,409468,412751,415624,418050,419992,421470,422578,423375,423900,424194,424312,424347,424444,424737,425306,426223,427618,429569,432065,435106,438670,442657,447024,451718,456589,461485,466266,470823,475106,479086,482759,486130,489185,491858,494033,495600,496422,496370,495404,493374,490003,485612,480344,474290,467720,461911,457752,450978,440510,450969,454950,415337,423269,433554,434016,437322,433887,416676,408519,389356,373576,350692,324273,299258,265671,231632,198690,171547,139763,113483,88895,67061,47888,33241,54051
