,,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
0,33,0.49580933951098800,0.48035030595901300,0.47754682131307900,0.47477143699784600,0.47205610998688900,0.46929377639258300,0.47317020411333700,0.47718166376274800,0.48122636156515200,0.48532755514603500,0.48943898486641300,0.49187274724586800,0.49434454364792500,0.49685154469959400,0.49937936574793100,0.50196243347764300,0.50221909467753100,0.50243161810956800,0.50269235078767500,0.50293314875116100,0.50328125191664800,0.50327827483253400,0.50319690222781700,0.50314838966380500,0.50306703836047000,0.50306089986751600,0.50298403231864300,0.50284749036084800,0.50269177032514600,0.50252163837497700,0.50236537479098400,0.50151285057946800,0.50059863036128700,0.49965067852881000,0.49871980278129000,0.49780349601038100,0.49668185809757400,0.49547949447276900,0.49426147922522600,0.49305443352569100,0.49185879583534800,0.49189391729984700,0.49184809204003900,0.49179454353739900,0.49174893716338000,0.49172076641316800,0.49187784724441500,0.49199746007690400,0.49210317520676400,0.49220906553903400,0.49233495534870800
0,34,0.52096901768734900,0.50854801085145700,0.50519478555877700,0.50187123675649200,0.49861104899606000,0.49530107318809200,0.49839248189721400,0.50162630034906200,0.50489488897286900,0.50822240468106400,0.51156016767806700,0.51438737146652400,0.51725427672313700,0.52015798722315400,0.52308349531204500,0.52606691558118700,0.52659323041756400,0.52707321573152400,0.52760372722925500,0.52811328319265200,0.52873552843974200,0.52868899772630100,0.52856011578893600,0.52846575662080800,0.52833691278257300,0.52828706260667400,0.52822030441898800,0.52809087902611900,0.52794131186319900,0.52777660702421300,0.52762646563997600,0.52674550320369600,0.52579974159254600,0.52481854844206700,0.52385528921258300,0.52290733184447800,0.52189446118173400,0.52079679422563600,0.51968267099682100,0.51858007499895600,0.51748947863582400,0.51727495252622800,0.51697526274733300,0.51666746029232000,0.51636800666075600,0.51608685358858800,0.51631865498952000,0.51651113478427700,0.51668902556731200,0.51686709958103600,0.51706617699547400
0,35,0.54564821897558300,0.53238325592071300,0.52870394803638200,0.52505567536748800,0.52147363616382000,0.51783946570876400,0.51983908002913500,0.52198745447095100,0.52417179919213000,0.52641689010330500,0.52867200909712400,0.53186168714517400,0.53509234593626800,0.53836105004782000,0.54165231546858200,0.54500358952462400,0.54589124837967300,0.54673081388418300,0.54762272688463800,0.54849284546848800,0.54948001745485100,0.54939899445838700,0.54923239624142600,0.54910167585073000,0.54893512905941700,0.54885065774893000,0.54876400064907100,0.54861223751908700,0.54843955107869900,0.54825114153256400,0.54807786275221900,0.54714747150010700,0.54614977026057300,0.54511526809121900,0.54409939585335100,0.54309941828294100,0.54230753240057900,0.54142757636706700,0.54053050445109100,0.53964541196569000,0.53877280816952400,0.53822580923366000,0.53759014552668900,0.53694605224644500,0.53631064193498400,0.53569422869513300,0.53601835811331800,0.53630167578752300,0.53656984688376500,0.53683820735669000,0.53712838529020700
0,36,0.56808301891762000,0.55350556411602900,0.54962631280109100,0.54577931774017200,0.54200115288502700,0.53816878537913700,0.53920059367623500,0.54038689183826300,0.54161024802336400,0.54289600308554000,0.54419159795236300,0.54751583188317700,0.55088224213306800,0.55428781591825700,0.55771661860042200,0.56120721584740700,0.56245134656691000,0.56364586140119600,0.56489428253175700,0.56612017976053600,0.56746690714094600,0.56741656233291700,0.56727783392670000,0.56717615718785800,0.56703746981854200,0.56698356240519800,0.56688051422565900,0.56671020943558100,0.56651829201001500,0.56631013499472000,0.56611760896947300,0.56517522670639600,0.56416331790794600,0.56311339204523500,0.56208270824760100,0.56106844266313800,0.56038315408388900,0.55960688174146400,0.55881291488897400,0.55803132743168200,0.55726265498085700,0.55650660982797700,0.55565885795625700,0.55480239707539600,0.55395491172569200,0.55312704238463300,0.55347468606819200,0.55378019048026400,0.55407005489580800,0.55436011472423800,0.55467270450528800
0,37,0.58420281646125900,0.57191493543740600,0.56796187985290300,0.56404216387454700,0.56019359915968200,0.55628903219920900,0.55647702283851400,0.55682461245099800,0.55721023546657200,0.55765974362777100,0.55811893424378500,0.56134980568053200,0.56462396531354000,0.56793828483446600,0.57127640470756700,0.57467779454953700,0.57627352497927400,0.57781835828256400,0.57941839417061200,0.58099528606879600,0.58269619749802900,0.58274170134989200,0.58269642884475900,0.58268920063219000,0.58264393505994900,0.58268577657547800,0.58256984514875300,0.58238479477559900,0.58217753465714700,0.58195358741068300,0.58174570429173900,0.58082876882256400,0.57984038453466500,0.57881292030411500,0.57780522639533100,0.57681440498507000,0.57612132623166200,0.57533471034882800,0.57452990231047000,0.57373782139693500,0.57295901906982300,0.57211735430917700,0.57118140003603500,0.57023649477917400,0.56930081603288000,0.56838529465708800,0.56868763885414200,0.56894667886249900,0.56918964960344300,0.56943282168368000,0.56969913464071900
0,38,0.59869646182495300,0.58761136988484300,0.58371064919181800,0.57984421377061100,0.57605097498778400,0.57220020616898200,0.57166836751597100,0.57130061630915700,0.57097176152175300,0.57070811172999700,0.57045401797138800,0.57336360853724000,0.57631751547768200,0.57931245679644600,0.58233167379001400,0.58541532563101400,0.58735778361676600,0.58924830452828600,0.59119506180120300,0.59311816439326800,0.59516788852609900,0.59537441150931100,0.59548818099560200,0.59564080618372600,0.59575452478363600,0.59595730025976900,0.59583199341835200,0.59563599353914300,0.59541727902009400,0.59518149878045000,0.59496214871901700,0.59410809784861000,0.59318097014072900,0.59221385286786000,0.59126695029654300,0.59033730524873600,0.58952204884389900,0.58861106218915800,0.58768146671557700,0.58676489386144700,0.58586190043642200,0.58505804267726200,0.58415777176602600,0.58324834535777800,0.58234835485654800,0.58146898551249800,0.58165721647116800,0.58180114093423000,0.58192863100666800,0.58205632823501700,0.58220767569649800
0,39,0.60953423440983200,0.60059486745834100,0.59687262081783700,0.59318546742836600,0.58957328036933500,0.58590230728845400,0.58477462770860700,0.58381490341274000,0.58289482618890600,0.58204110739221700,0.58119684913517300,0.58355724045330000,0.58596289262549400,0.58841033180419800,0.59088242584776600,0.59341980909183700,0.59570412247938600,0.59793570013836300,0.60022428542353100,0.60248881473395200,0.60488198022515600,0.60531469281117400,0.60565309037923000,0.60603097384246800,0.60636923898960500,0.60679813345807300,0.60666695903445700,0.60646380572621200,0.60623752509885600,0.60599386910402300,0.60576694225130600,0.60501321378453500,0.60418507472614000,0.60331618973646800,0.60246787995123500,0.60163714345413700,0.60058532192060000,0.59943593726245400,0.59826760810429700,0.59711254482521800,0.59597129908065300,0.59532867493223200,0.59458797314622700,0.59383794881121000,0.59309752819669500,0.59237811495086300,0.59238341891926900,0.59234357669545500,0.59228699910548500,0.59223063437824800,0.59219832767262700
0,40,0.61942993291363600,0.61086542815789900,0.60744779473095800,0.60406592484781000,0.60076051530433300,0.59739533555762700,0.59579580341642200,0.59436747376174600,0.59297942946803300,0.59165873061443300,0.59034742773514000,0.59193070142871300,0.59356009675697700,0.59523190985772200,0.59692866088082100,0.59869124493200600,0.60131254156713300,0.60388054511279400,0.60650606503759400,0.60910723709084700,0.61183847259520000,0.61256254525548100,0.61319115699564300,0.61385970360841400,0.61448807767785500,0.61520827617038800,0.61507474199706700,0.61486823133680600,0.61463827289343300,0.61439069838140100,0.61416008488860600,0.61354411663033700,0.61285269829089700,0.61211993090994100,0.61140801535940900,0.61071391960127300,0.60931114546176500,0.60780933556871600,0.60628832647662900,0.60478077428824800,0.60328721500251700,0.60292925107408600,0.60247200417664000,0.60200530513946700,0.60154833605332200,0.60111268297218200,0.60086624619844700,0.60057398614617500,0.60026475389989300,0.59995574011337400,0.59967109056910500
0,41,0.62784827850934100,0.61952475220625200,0.61644571960021500,0.61340303125854900,0.61043810997053300,0.60741259338024500,0.60545918016572400,0.60367980572878200,0.60194129077164100,0.60027102167940300,0.59861012420330600,0.59948594702975100,0.60040866979382200,0.60137437970177400,0.60236528238383800,0.60342250574304900,0.60618810044650900,0.60889994621049200,0.61166976380211700,0.61441501059129800,0.61729145973088600,0.61831549422018800,0.61924315424939200,0.62021109980834500,0.62113841374109600,0.62215852709261600,0.62207475061936200,0.62191717173764400,0.62173587282832700,0.62153674755936800,0.62135477365674200,0.62085622860985000,0.62028134245880000,0.61966459044724100,0.61906892743076000,0.61849129549910600,0.61687178434136800,0.61515197579663900,0.61341274201860800,0.61168713110675600,0.60997567165421700,0.60970917178587500,0.60934228778309300,0.60896584190535100,0.60859923657181000,0.60825420012494500,0.60786688636258500,0.60743319866823700,0.60698234258362200,0.60653170890091300,0.60610570234380700
0,42,0.63265917271321600,0.62657283960339900,0.62386639542560600,0.62119678666058200,0.61860606436793500,0.61595408075631000,0.61376475795651400,0.61175189931384800,0.60978041009973000,0.60787798058712700,0.60598493853967100,0.60622297725641300,0.60650861173603000,0.60683774133635400,0.60719229035681700,0.60761359152496700,0.61033079911751300,0.61299390343145700,0.61571538171709900,0.61841213523530400,0.62124094163221500,0.62257353970529400,0.62380908214047900,0.62508516244226200,0.62632024717932800,0.62764888622475500,0.62766698490134300,0.62761062692872400,0.62753032490353700,0.62743201663792300,0.62735100855571500,0.62694954972307300,0.62647100722985000,0.62595016834836800,0.62545061616528900,0.62496927114763600,0.62326723855941100,0.62146385794622200,0.61964085473023500,0.61783161528074000,0.61603666903575500,0.61566843706760000,0.61519882396558600,0.61471955910886100,0.61425022975215800,0.61380266640915100,0.61338533941168300,0.61292121426164100,0.61243976515667500,0.61195854074086700,0.61150216299673500
0,43,0.63646857980871600,0.63200969034934100,0.62970982220713300,0.62744719105391100,0.62526437849653800,0.62301979768582000,0.62071253678879200,0.61858375451694400,0.61649678745230100,0.61447960733760500,0.61247187074423300,0.61214179210870100,0.61185992258360000,0.61162199476146300,0.61140968479975800,0.61126450227775800,0.61374063758014700,0.61616241677568900,0.61864291878254000,0.62109861102286500,0.62368691829918500,0.62533668171080000,0.62688894066890300,0.62848189151016500,0.63003357799255100,0.63167935356680800,0.63185144484300900,0.63194859691004800,0.63202162911906300,0.63207650561706600,0.63214878958552400,0.63182407997000600,0.63142169260404600,0.63097666461332300,0.63055308156299500,0.63014784654686400,0.62849750811589200,0.62674498201746500,0.62497266461151000,0.62321422681020100,0.62147020714713000,0.62080704691925900,0.62004161272411800,0.61926645674999600,0.61850131559436600,0.61775808182480100,0.61742160534574100,0.61703803292638800,0.61663702161905000,0.61623623563323500,0.61586047252788800
0,44,0.63815545618298000,0.63583530444407700,0.63397599994479400,0.63215424443853500,0.63041305235634200,0.62860974416877600,0.62630251666255700,0.62417537133807000,0.62209042282935300,0.62007590193083800,0.61807092081699500,0.61724239158661400,0.61646260233653300,0.61572713997710000,0.61501746571266100,0.61437523800142400,0.61641761583441000,0.61840548624318800,0.62045237499844000,0.62247443795398100,0.62462938973179700,0.62660492023670500,0.62848272983466400,0.63040128701205200,0.63227840618076500,0.63424992911877200,0.63462813044436100,0.63493108168161500,0.63520978547490600,0.63547021449679800,0.63574811674616900,0.63547981935064900,0.63513339858138900,0.63474407924210600,0.63437632362387800,0.63402702169678900,0.63256259301081300,0.63099534801036800,0.62940817166243200,0.62783496569513900,0.62627628598834100,0.62512500134085400,0.62387065405869000,0.62260653482875800,0.62135249409843500,0.62012044637189400,0.61997568416476000,0.61978365466247600,0.61957411197074700,0.61936479357801600,0.61918063093726600
0,45,0.63856315836653200,0.63804968188760700,0.63666492863859100,0.63531794681445300,0.63405208594734800,0.63272392020517800,0.63053469757781000,0.62852674977722500,0.62656131623088600,0.62466686436682500,0.62278208875795500,0.62152477569015200,0.62031665099482800,0.61915317698326500,0.61801563309552500,0.61694579869596300,0.61836173388030200,0.61972311183395500,0.62114375036479900,0.62253961602865300,0.62406835593005200,0.62637825528300900,0.62859044963776300,0.63084334894792500,0.63305473174397000,0.63536061288064900,0.63599704170539900,0.63655808124342600,0.63709479397106500,0.63761314327711800,0.63814899003765100,0.63791676786500100,0.63760612516187800,0.63725241223471600,0.63692034234793900,0.63660679659741100,0.63546249324417200,0.63421495592493200,0.63294737588300200,0.63169383193555400,0.63045490555938900,0.62862230033238400,0.62668594796930200,0.62473979334514500,0.62280376526436400,0.62088976005043000,0.62104757586873900,0.62115807946990600,0.62125103621176700,0.62134421457521200,0.62146263822486800
0,46,0.64071749444756100,0.64030586159783100,0.63917546429669800,0.63808302138457400,0.63707213554755700,0.63599873937425100,0.63397289672166400,0.63212928554213700,0.63032846282374100,0.62859911141328000,0.62687958351473000,0.62529797743048600,0.62376594085291900,0.62227883819652500,0.62081779547100600,0.61942471983527400,0.62025904215661600,0.62103875290092500,0.62187795798434800,0.62269243569095800,0.62363979378623300,0.62610668946228400,0.62847591333360100,0.63088581136483300,0.63325416679684700,0.63571704029379600,0.63662638590365000,0.63746029208029400,0.63826981874625000,0.63906091174335300,0.63986950526808700,0.63970988311022400,0.63947162479174600,0.63919016107574100,0.63893039457607300,0.63868920364746200,0.63781601903475700,0.63683926335276100,0.63584237386514700,0.63485957386234300,0.63389146639282700,0.63161338616185600,0.62923099531335300,0.62683877132555600,0.62445671666689200,0.62209672936226400,0.62229518812874600,0.62244624453374900,0.62257971837830700,0.62271341388148500,0.62287241151683900
0,47,0.63975993327591500,0.64260384357474800,0.64150760691911700,0.64044946814889800,0.63947320115696900,0.63843420167599600,0.63661711409411900,0.63498297863280500,0.63339186260791800,0.63187264307020200,0.63036340508732100,0.62856199680761500,0.62681047191080600,0.62510412361688000,0.62342395283910200,0.62181200141935500,0.62210954066335400,0.62235240944410000,0.62265499785708700,0.62293289694089700,0.62334370330034000,0.62579022277453100,0.62813912092217800,0.63052867426277700,0.63287671133939500,0.63531921135821300,0.63651616303911600,0.63763771419221800,0.63873485980046100,0.63981351989550300,0.64090966243747800,0.64085916508631600,0.64072989747099500,0.64055732576518000,0.64040648030828000,0.64027424284694000,0.63962317038256700,0.63886827029385300,0.63809316560886600,0.63733219147550600,0.63658596848865300,0.63409825882927100,0.63150579609084300,0.62890346876999100,0.62631134830602100,0.62374135430739500,0.62371852094478200,0.62364814985400600,0.62356015847036800,0.62347239149683500,0.62340995081317800
0,48,0.64032021548097100,0.64494362781835800,0.64366135650584600,0.64241728710742400,0.64125528277558400,0.64003030711041100,0.63846734969517500,0.63708782904922900,0.63575151558341800,0.63448745933759100,0.63323355347572800,0.63131683382154100,0.62945024416848800,0.62762903324433000,0.62583410519981400,0.62410764344820800,0.62391322940051400,0.62366408146348000,0.62347486998301600,0.62326099977847000,0.62318008447237400,0.62542885521974800,0.62758007240349600,0.62977193764175700,0.63192236537161500,0.63416712607390100,0.63566637311179600,0.63709034757920000,0.63848991713369600,0.63987096773356800,0.64126946154582400,0.64136461379327800,0.64138094319962400,0.64135390630303400,0.64134859954456000,0.64136191419584600,0.64088394728760300,0.64030197674821000,0.63969975111416100,0.63911168477504300,0.63853841184686900,0.63607691833462800,0.63351035030177200,0.63093388567845000,0.62836766018174900,0.62582363488582300,0.62531757431684700,0.62476379543067600,0.62419235648795000,0.62362114742126300,0.62307525611388400
