2022îNìxññåˆìIîNã‡îÌï€åØé“É}ÉbÉvÅiêlêîÅj,,,,,,,,,,,,
íj,,,,,,,,,,,,
îNóÓ,å˙îNÇPÅEÇQéÌ,å˙îNÇRéÌ,çëã§ÇQçÜ,ínã§ÇQçÜ,éÑäwÇQçÜ,ÉpÅ[Ég,å˙îNÇRçÜ,çëã§ÇRçÜ,ínã§ÇRçÜ,éÑäwÇRçÜ,ÇPçÜàÍî ,ÇPçÜîCà”
65,299073.598132431000000,859.835879984260000,4217.897451254840000,7821.294322493170000,5449.591776228270000,12197.841977446600000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,233.576362442693000
66,256109.546950929000000,857.820521349632000,561.059943987672000,1493.337804869390000,3579.840553206890000,14109.308439640900000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,218.667232925074000
67,233295.286887967000000,833.921640049678000,485.456121748198000,1373.471225214320000,3206.291973741820000,14193.118115479300000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,168.970134533012000
68,210668.958227176000000,759.067948252879000,398.909641026696000,1171.695816128290000,2867.889093957610000,14084.568826211000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,119.273036140949000
69,190487.189237501000000,700.479437071871000,289.483056206405000,830.076064111344000,2400.953369626270000,12904.165078559100000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,69.575937748887200
70,161115.395022017000000,652.717244495296000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
71,147430.493040978000000,583.214945312926000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
72,136944.711381725000000,571.127588933384000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
73,130988.666525706000000,563.069351347022000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
74,115887.529288864000000,474.428737897044000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
75,100358.298180247000000,377.729886860703000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
76,62603.440528745600000,248.798085478917000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
77,35167.156106580600000,109.793487114178000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
78,36869.458796699500000,97.706130734635300,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
79,34678.625452907500000,105.764368320997000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
80,26687.875606331600000,82.596935260207200,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
81,23184.556815660800000,60.436781897712600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
82,17971.884376983100000,37.269348836922700,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
83,13224.575158917800000,34.247509742037100,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
84,10036.534913813500000,17.123754871018600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
85,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
86,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
87,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
88,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
89,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
èó,,,,,,,,,,,,
îNóÓ,å˙îNÇPÅEÇQéÌ,å˙îNÇRéÌ,çëã§ÇQçÜ,ínã§ÇQçÜ,éÑäwÇQçÜ,ÉpÅ[Ég,å˙îNÇRçÜ,çëã§ÇRçÜ,ínã§ÇRçÜ,éÑäwÇRçÜ,ÇPçÜàÍî ,ÇPçÜîCà”
15,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
16,268.017805732741000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31.166865489977100,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
17,640.202837120971000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,65.349879253177700,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
18,6471.496698294320000,0.000000000000000,981.887308936517000,1.005504964797500,0.000000000000000,157.845092965368000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
19,59579.142812608500000,0.000000000000000,2154.500929680850000,1812.925451529880000,89.067199087714100,987.285868101854000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
20,79044.408929415200000,0.000000000000000,2902.269168038460000,2331.766013365390000,127.528035057409000,1794.608222568030000,2612.166613899430000,64.566297448508900,44.679826529731000,4.972372015068640,476853.017518384000000,49.875869020088200
21,160365.883558955000000,0.000000000000000,3954.795851718610000,4609.234758631720000,4903.756586136080000,2933.706887088810000,5314.118881653240000,134.099233162288000,99.288503399402200,14.917116045205900,405709.273007508000000,79.801390432141100
22,198117.629524494000000,0.000000000000000,5618.857693893650000,8255.195760987440000,6863.234966065790000,3587.205679620580000,8833.945458721830000,263.231828059305000,218.434707478685000,19.889488060274500,368366.177169213000000,69.826216628123500
23,358598.715643064000000,0.000000000000000,11076.253959801900000,31769.934867741700000,14927.864992553400000,4777.578864786160000,13719.933257693800000,417.197614282673000,417.011714277489000,54.696092165755000,174633.462937335000000,144.640020158256000
24,381030.904771940000000,0.000000000000000,11547.519502734400000,34460.666153539800000,14456.213688293400000,5153.592016181370000,20187.090170687800000,660.562889280899000,838.987853724949000,69.613208210960900,151088.029661267000000,169.577954668300000
25,394404.625367979000000,0.000000000000000,11937.045197749300000,35234.904976433800000,14352.976707532700000,5322.496319481890000,28499.402401410800000,958.561185197094000,1419.825598611450000,149.171160452059000,125909.107787640000000,234.416584394415000
26,399061.830746663000000,0.000000000000000,10782.595987653300000,34751.257088366200000,13131.339101863700000,5489.389857266930000,38353.265753533500000,1340.992331622880000,2298.528853696160000,198.894880602745000,115286.599097001000000,299.255214120529000
27,388957.971600574000000,0.000000000000000,9452.557474623180000,34119.799970473400000,11689.057753000100000,5770.897029434460000,48536.577182055200000,1678.723733661230000,3291.413887690180000,328.176552994530000,108535.168414187000000,418.957299768741000
28,395494.412217360000000,0.000000000000000,9253.758091416090000,35883.455678728200000,11125.302867865400000,6277.609939336020000,61397.881241904900000,2081.021433148090000,4557.342306032560000,512.154317552070000,108250.032830590000000,443.895234278785000
29,372922.975373783000000,0.000000000000000,8669.469548893750000,35324.394918300800000,10101.030078356700000,6399.261253022710000,70878.049418444700000,2443.586026512800000,5445.974411457210000,626.518873898648000,101155.472886159000000,508.733864004900000
30,363459.263314658000000,0.000000000000000,8684.606557767380000,35169.547153722000000,9386.468231130230000,6657.644621762190000,84378.495092308400000,3069.382447936810000,6836.013459048840000,755.800546290433000,99628.306031635700000,523.696624710926000
31,354517.494993372000000,0.000000000000000,7862.162408966500000,34674.838711041600000,8903.683526984330000,7083.926911044460000,96707.257987717200000,3585.912827524880000,8161.514979430860000,994.474403013727000,99604.141999127400000,538.659385416953000
32,343087.933281142000000,0.000000000000000,7513.002070947960000,33810.104441315800000,8273.128242533810000,7571.537548548940000,108889.932625913000000,4072.643377521330000,9129.577887575030000,1228.175887721950000,98333.113889191900000,513.721450906909000
33,335090.732715968000000,0.000000000000000,7508.965535248320000,34344.027577623300000,7988.720481810540000,7998.825220588950000,122151.952265294000000,4767.972734659120000,10743.016067815300000,1223.203515706880000,100280.734909359000000,493.771103298873000
34,337726.730993825000000,0.000000000000000,8237.560229032670000,34709.025879844700000,8057.545135651040000,8815.196019874800000,139076.518382485000000,5517.935112714880000,11924.549258268200000,1491.711604520590000,107099.824883196000000,543.646972318962000
35,333337.866518372000000,0.000000000000000,8335.446219748840000,33192.724392930100000,7734.676538958080000,9192.214554027750000,151280.254333256000000,6044.398768833490000,13150.762275250800000,1705.523601168540000,107950.398827487000000,493.771103298873000
36,334414.370713644000000,0.000000000000000,8512.044656607930000,31033.905233509900000,7619.294031049000000,9932.176263725270000,165130.093061184000000,6635.428722400610000,13468.485486128900000,1799.998669454850000,111396.189863168000000,588.535254437041000
37,337736.990267621000000,0.000000000000000,8389.939451693930000,30225.479241812700000,7403.710924166230000,10652.030318268000000,178155.171576423000000,7261.225143824610000,14436.548394273100000,1854.694761620600000,113251.987559804000000,593.522841339050000
38,348590.761325438000000,0.000000000000000,7757.212480775950000,30049.515872973100000,7717.470375497950000,11209.012366056600000,188849.248820548000000,7747.955693821070000,14640.089826241900000,1988.948806027450000,116934.586114065000000,618.460775849094000
39,353874.432441339000000,0.000000000000000,7841.979730468310000,30154.088389312100000,7774.149502190140000,12109.835316992700000,197615.429738679000000,8070.787181063610000,15220.927571128400000,2158.009454539790000,118906.371166741000000,758.113209105341000
40,353095.802512476000000,0.000000000000000,7510.983803098140000,29406.998200467600000,7809.573956372750000,12239.529692741300000,202358.016518801000000,8259.519435143870000,15662.761411255700000,2212.705546705540000,119602.295302979000000,768.088382909359000
41,349480.538004737000000,0.000000000000000,7372.732455385600000,29533.691826032000000,7711.397611923790000,12529.079926970800000,203998.528332244000000,8483.018157081010000,15623.046009895900000,2237.567406780890000,118882.207134233000000,803.001491223420000
42,355785.313630770000000,0.000000000000000,7224.389768423970000,29137.522869901800000,7702.288466562550000,12918.163054216600000,208181.411675458000000,8805.849644323560000,15578.366183366200000,2292.263498946640000,120046.913501132000000,887.790468557570000
43,375167.700160908000000,0.000000000000000,6972.106287196700000,29505.537687017700000,7866.253083064930000,13801.894498271100000,219333.938090386000000,9237.947173402040000,15920.911520094100000,2232.595034765820000,125266.344522920000000,942.653924479667000
44,389667.531912704000000,0.000000000000000,7345.485839413060000,30062.587437515500000,7968.477936563330000,14794.207280161700000,223135.639579146000000,9764.410829520650000,16332.958809201700000,2312.152987006920000,131950.115914710000000,972.579445891720000
45,403671.439770281000000,0.000000000000000,7445.390097979050000,30664.884911429200000,8408.753295690100000,15183.290407407500000,226660.788548763000000,10032.609295845200000,16347.852084711600000,2426.517543353490000,135661.711307982000000,1047.393249421850000
46,412659.596546192000000,0.000000000000000,7721.892793404140000,31015.806144143500000,8468.468804169360000,16152.479385870000000,230281.600909875000000,10196.508358599100000,16735.077247969200000,2476.241263504180000,137705.988458182000000,1042.405662519840000
47,431182.261150876000000,0.000000000000000,8170.957389988670000,32125.883625280000000,8424.947331887860000,16869.317292139500000,240428.602597094000000,10598.806058086000000,17410.239071085200000,2446.407031413770000,145723.614444429000000,1092.281531539930000
48,455722.529431334000000,0.000000000000000,9135.689422201730000,33898.588878218000000,8798.422291698850000,18040.588204908000000,253694.599101840000000,11507.700860630400000,18537.163584668400000,2516.020239624730000,156853.567817743000000,1206.996030286130000
49,465163.642038297000000,0.000000000000000,9370.817626705540000,35211.778362243500000,8808.543564322450000,18830.819052492600000,263825.735043309000000,11716.299667771700000,19137.859030234800000,2516.020239624730000,164929.187482010000000,1177.070508874080000
50,458506.441808356000000,0.000000000000000,9104.406270529550000,35828.152905664400000,8649.639584131870000,19273.187465898700000,263409.583309590000000,11343.801797876500000,18849.922370376500000,2520.992611639800000,168167.167838119000000,1127.194639853990000
51,446284.703966959000000,0.000000000000000,7903.536899887770000,34536.079025899600000,8459.359658808120000,19257.101341774900000,258149.011994461000000,10067.375763702100000,18184.689397600500000,2525.964983654870000,169022.574588912000000,1077.318770833910000
52,423697.788255885000000,0.000000000000000,7156.777795455060000,32207.329527428600000,7854.107555916610000,18888.125869683800000,250115.792795564000000,9496.212363196080000,17837.179635702600000,2451.379403428840000,169051.571427922000000,982.554619695738000
53,406736.791140290000000,0.000000000000000,6335.342780579090000,30703.094100091500000,7397.638160592070000,18486.978149345100000,242152.125812769000000,9079.014748913410000,17281.164016666000000,2401.655683278150000,170414.422861389000000,887.790468557570000
54,399772.300382540000000,0.000000000000000,6138.561665221820000,30623.659207872500000,7141.569963214890000,19165.611510820400000,240616.055077976000000,9188.280790749340000,18130.080720730800000,2520.992611639800000,178688.187592224000000,852.877360243509000
55,385460.041901933000000,0.000000000000000,5687.478800787470000,30371.277461708300000,6976.593219450150000,18935.378859297700000,234289.891991678000000,8562.484369325330000,18323.693302359700000,2645.301912016510000,182564.098406552000000,768.088382909359000
56,318279.540777548000000,0.000000000000000,4607.705501134770000,25792.207852020600000,5929.041502907150000,15829.751520635100000,191480.441155654000000,6873.827359133560000,15067.030390859300000,2366.849079172670000,163078.222591876000000,648.386297261147000
57,334118.057250255000000,0.000000000000000,4249.462957792060000,26801.734836677200000,6100.091010246050000,17959.152201531000000,203966.814922858000000,7092.359442805440000,16238.634730972200000,2516.020239624730000,186203.201702299000000,638.411123457129000
58,330505.068779991000000,0.000000000000000,4078.919324482430000,27189.859753089100000,5938.150648268390000,18650.855538856900000,201727.036248901000000,6918.527103520990000,15831.551867034700000,2680.108516122000000,209787.297430379000000,593.522841339050000
59,301678.849296014000000,0.000000000000000,3602.608111925350000,24948.589186555500000,5555.566543096170000,17474.557712299700000,180246.042376305000000,5825.866685161610000,13488.343186808800000,2431.489915368560000,217287.813120949000000,498.758690200882000
60,273499.802671070000000,0.000000000000000,3285.740059503900000,23886.775943729300000,5052.539293703050000,17795.274812019200000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19385.771844934500000
61,252790.677978302000000,0.000000000000000,1581.312860332500000,10583.945259458400000,4527.245244538010000,18684.033169862400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20719.264296641900000
62,231914.885638053000000,0.000000000000000,1346.184655828690000,9170.205278953160000,4160.855175563550000,18283.890832281400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21461.207465261100000
63,212917.060011120000000,0.000000000000000,1029.316603407240000,7505.089057248510000,3736.773852634550000,17815.382467174000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17099.784784864600000
64,195911.647444938000000,0.000000000000000,736.667765183615000,4259.319030882190000,3270.183184686410000,17544.934505341600000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15921.699348205800000
65,142579.826478046000000,0.000000000000000,532.822712351984000,3062.768122773170000,2645.700663810050000,14040.170211855800000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,215.156880019250000
66,117805.935832187000000,0.000000000000000,63.575437269270900,815.464526450769000,1642.682546810910000,12854.823940478900000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,205.377021836557000
